自然资源局,成立日期,自然资源局,广发银行,土地交易信息(JKGT1),机动车信息表,厂企信息（网格）,商品房预售项目信息表,高新技术企业认定信息,统战部,出租屋详细信息,违法违章受处罚企业信息
政数局,组织机构代码,自然资源局,广发银行,科技局,组织机构代码变更信息,律师基本信息采集表,土地交易信息(JKGT1),违法违章受处罚企业信息,厂企信息（网格）,社会团体信息(JKMZ2),高新技术企业认定信息
纪委,组织机构代码,自然资源局,广发银行,违法违章受处罚企业信息,科技局,社会团体信息(JKMZ2),组织机构代码变更信息,律师基本信息采集表,土地交易信息(JKGT1),厂企信息（网格）,道路运输经营信息采集表
人才办,核定载客,居住证业务有效表,自然资源局,律师基本信息采集表,统战部,违法违章受处罚企业信息,财政直接支付信息(JKCZ2),<EOP>,（市经信）广东省名牌产品,农业农村局,水费收集信息(包含企业用水信息)
人才办,竣工日期,居住证业务有效表,高企认定或拟认定名单,卫健局,组织机构代码信息,律师基本信息采集表,国税欠税信息,流动人口注销信息,（市经信）广东省名牌产品,土地交易信息(JKGT1),工商开业登记信息
公安,姓名,幼儿园,涉及职业危害作业场所,佛山市安置残疾人单位信息(JKCL1),国税欠税信息,外商实际投资情况,工商开业登记信息,农业银行,流动人口表,工商联,公有资产管理信息
公安,建设单位名称,外国人入境就业信息(JKRS6),法定代表人正式信息表,卫健局,内资企业设立登记公告数据,社保局,失信被执行人信息（法人或其他组织）,人口基础信息表,镇街6,重点建设项目计划信息,残疾人管理
纪委,离退休时间,企业用户基本信息,佛山市安置残疾人单位信息(JKCL1),流动人口表,企业工法奖项信息,<EOP>,组织机构代码变更信息,涉及职业危害作业场所,农业银行,自然资源局,工商联
纪委,成交日期,名址库_门牌地址信息,高企认定或拟认定名单,内资企业设立登记公告数据,企业工法奖项信息,农业农村局,农业银行,机动车信息表,镇街2,政数局,法院
法院,许可证编号,违法违章受处罚企业信息,广发银行,自然资源局,镇街6,厂企信息（网格）,财政直接支付信息(JKCZ2),律师基本信息采集表,社会团体信息(JKMZ2),镇街2,土地交易信息(JKGT1)
金融办,机构类型,土地交易信息(JKGT1),自然资源局,镇街2,科技局,高企认定或拟认定名单,出租屋详细信息,行政服务中心,居住证业务有效表,纳税信用等级纳税人备案信息,<EOP>
金融办,经济类型,自然资源局,土地交易信息(JKGT1),镇街2,科技局,工商联,广发银行,<EOP>,组织机构代码变更信息,道路运输经营信息采集表,出租屋详细信息
政数局,配偶姓名,企业工法奖项信息,企业用户基本信息,名址库_门牌地址信息,农业银行,佛山市安置残疾人单位信息(JKCL1),农业农村局,统战部,商品房预售项目信息表,<EOP>,机动车信息表
行政服务中心,机构类型,自然资源局,广发银行,水费收集信息(包含企业用水信息),违法违章受处罚企业信息,土地交易信息(JKGT1),科技局,建设项目情况信息(JKJS3),居住证业务有效表,律师基本信息采集表,组织机构代码变更信息
人社局,操作类型,流动人口注销信息,暂住证业务表,涉及职业危害作业场所,自然资源局,律师基本信息采集表,失信被执行人信息（法人或其他组织）,变更登记信息,政数局,厂企信息（网格）,道路运输经营信息采集表
检察院,操作类型,自然资源局,企业用户基本信息,流动人口注销信息,涉及职业危害作业场所,<EOP>,广发银行,企业基本信息,组织机构代码信息,厂企信息（网格）,工商联
金融办,修改人,工商联,企业用户基本信息,土地交易信息(JKGT1),<EOP>,企业工法奖项信息,公有资产管理信息,自然资源局,涉及职业危害作业场所,佛山市安置残疾人单位信息(JKCL1),镇街2
消防大队,主管部门,自然资源局,机动车信息表,商品房预售项目信息表,统战部,违法违章受处罚企业信息,企业工法奖项信息,危险品仓库数据表,广发银行,单位房屋产权信息表,土地交易信息(JKGT1)
政数局,性别,企业用户基本信息,企业工法奖项信息,佛山市安置残疾人单位信息(JKCL1),农业银行,<EOP>,工商联,公有资产管理信息,涉及职业危害作业场所,幼儿园,外商实际投资情况
政数局,姓名,企业用户基本信息,企业工法奖项信息,佛山市安置残疾人单位信息(JKCL1),自然资源局,涉及职业危害作业场所,<EOP>,工商联,农业银行,幼儿园,企业基本信息
检察院,更新时间,自然资源局,企业用户基本信息,涉及职业危害作业场所,<EOP>,工商联,组织机构代码变更信息,流动人口注销信息,组织机构代码信息,流动人口表,镇街2
政数局,变更内容,名址库_门牌地址信息,机动车信息表,厂企信息（网格）,违法违章受处罚企业信息,自然资源局,商品房预售项目信息表,企业工法奖项信息,广发银行,法院,危险品仓库数据表
税务局,交易类型,高企认定或拟认定名单,厂企信息（网格）,政数局,镇街2,自然资源局,失信被执行人信息（法人或其他组织）,土地交易信息(JKGT1),出租屋详细信息,房屋建筑工程竣工验收备案信息(JKJS6),科技局
法院,地址,建设项目情况信息(JKJS3),镇街2,出租屋详细信息,广发银行,组织机构代码变更信息,镇街7,组织机构代码信息,卫健局,土地交易信息(JKGT1),自然资源局
公安,地址,出租屋详细信息,卫健局,社保局,建设项目情况信息(JKJS3),镇街2,失信被执行人信息（法人或其他组织）,人口基础信息表,工商开业登记信息,单位房屋产权信息表,法定代表人正式信息表
税务局,负责人,人口基础信息表,自然资源局,出租屋详细信息,社保局,广发银行,水费收集信息(包含企业用水信息),卫健局,高新技术企业认定信息,单位房屋产权信息表,镇街6
纪委,入学日期,企业工法奖项信息,企业用户基本信息,佛山市安置残疾人单位信息(JKCL1),农业银行,外商实际投资情况,农业农村局,幼儿园,公有资产管理信息,流动人口表,建设项目情况信息(JKJS3)
行政服务中心,民族,企业用户基本信息,企业工法奖项信息,佛山市安置残疾人单位信息(JKCL1),自然资源局,农业银行,<EOP>,工商联,涉及职业危害作业场所,公有资产管理信息,企业基本信息
政数局,企业名称,自然资源局,广发银行,厂企信息（网格）,出租屋详细信息,土地交易信息(JKGT1),高新技术企业认定信息,道路运输经营信息采集表,违法违章受处罚企业信息,个人基本信息,镇街6
农业银行,实收资本,自然资源局,土地交易信息(JKGT1),高新技术企业认定信息,科技局,居住证业务有效表,广发银行,组织机构代码变更信息,行政服务中心,厂企信息（网格）,律师基本信息采集表
检察院,受理日期,外商实际投资情况,组织机构代码信息,建设项目情况信息(JKJS3),名址库_门牌地址信息,<EOP>,农业银行,佛山市安置残疾人单位信息(JKCL1),镇街2,（市经信）广东省名牌产品,自然资源局
政数局,用途,自然资源局,高企认定或拟认定名单,名址库_门牌地址信息,企业用户基本信息,流动人口注销信息,组织机构代码信息,<EOP>,企业工法奖项信息,涉及职业危害作业场所,土地交易信息(JKGT1)
住建水利局,地号,组织机构代码信息,名址库_门牌地址信息,镇街2,失信被执行人信息（法人或其他组织）,外商实际投资情况,政数局,高企认定或拟认定名单,法定代表人正式信息表,卫健局,镇街6
法院,照相费,居住证业务有效表,农业农村局,组织机构代码变更信息,镇街2,外商实际投资情况,科技局,佛山市安置残疾人单位信息(JKCL1),农业银行,自然资源局,律师基本信息采集表
税务局,联系电话,自然资源局,出租屋详细信息,水费收集信息(包含企业用水信息),住房公积金个人公积金年度汇缴明细信息,单位房屋产权信息表,土地交易信息(JKGT1),统战部,商品房预售项目信息表,广发银行,危险品仓库数据表
文广旅体局,实收资本,自然资源局,土地交易信息(JKGT1),广发银行,组织机构代码变更信息,科技局,高企认定或拟认定名单,厂企信息（网格）,高新技术企业认定信息,纳税信用等级纳税人备案信息,出租屋详细信息
自然资源局,备注2,自然资源局,企业用户基本信息,机动车信息表,企业工法奖项信息,统战部,商品房预售项目信息表,高企认定或拟认定名单,<EOP>,名址库_门牌地址信息,土地交易信息(JKGT1)
法院,更新时间,自然资源局,组织机构代码变更信息,涉及职业危害作业场所,流动人口注销信息,镇街2,组织机构代码信息,企业用户基本信息,律师基本信息采集表,流动人口表,工商联
镇街3,联系电话,商品房预售项目信息表,统战部,机动车信息表,单位房屋产权信息表,危险品仓库数据表,企业工法奖项信息,工商开业登记信息,佛山市安置残疾人单位信息(JKCL1),住房公积金个人公积金年度汇缴明细信息,人口基础信息表
法院,姓名,佛山市安置残疾人单位信息(JKCL1),企业用户基本信息,涉及职业危害作业场所,工商联,自然资源局,幼儿园,企业基本信息,<EOP>,企业工法奖项信息,农业银行
公安,发证日期,律师基本信息采集表,水费收集信息(包含企业用水信息),暂住证业务表,违法违章受处罚企业信息,居住证业务有效表,镇街6,财政直接支付信息(JKCZ2),建设工程规划许可证信息JKGH2,厂企信息（网格）,社会团体信息(JKMZ2)
纪委,操作类型,自然资源局,厂企信息（网格）,流动人口注销信息,涉及职业危害作业场所,道路运输经营信息采集表,流动人口表,镇街2,社会团体信息(JKMZ2),广发银行,组织机构代码信息
政数局,职工人数,自然资源局,组织机构代码变更信息,建设项目情况信息(JKJS3),土地交易信息(JKGT1),佛山市安置残疾人单位信息(JKCL1),科技局,名址库_门牌地址信息,<EOP>,组织机构代码信息,外商实际投资情况
政数局,鉴定时间,企业工法奖项信息,外商实际投资情况,农业银行,农业农村局,内资企业设立登记公告数据,名址库_门牌地址信息,佛山市安置残疾人单位信息(JKCL1),企业用户基本信息,社保局,法定代表人正式信息表
检察院,建筑面积,自然资源局,卫健局,组织机构代码信息,名址库_门牌地址信息,<EOP>,法院,高企认定或拟认定名单,外商实际投资情况,镇街2,建设项目情况信息(JKJS3)
纪委,住房情况,企业工法奖项信息,企业用户基本信息,佛山市安置残疾人单位信息(JKCL1),农业银行,外商实际投资情况,名址库_门牌地址信息,农业农村局,<EOP>,工商联,公有资产管理信息
农商行,法定代表人,自然资源局,商品房预售项目信息表,统战部,建设项目情况信息(JKJS3),机动车信息表,广发银行,组织机构代码变更信息,违法违章受处罚企业信息,出租屋详细信息,水费收集信息(包含企业用水信息)
金融办,注册资本,自然资源局,土地交易信息(JKGT1),高新技术企业认定信息,广发银行,科技局,高企认定或拟认定名单,厂企信息（网格）,工商联,<EOP>,出租屋详细信息
城管局,核准日期,自然资源局,厂企信息（网格）,违法违章受处罚企业信息,广发银行,社会团体信息(JKMZ2),高新技术企业认定信息,土地交易信息(JKGT1),教育局,纳税信用等级纳税人备案信息,道路运输经营信息采集表
公安,提交时间,卫健局,外国人入境就业信息(JKRS6),法定代表人正式信息表,内资企业设立登记公告数据,失信被执行人信息（法人或其他组织）,工商开业登记信息,个人基本信息,国税欠税信息,镇街6,政数局
行政服务中心,结婚日期,企业工法奖项信息,农业银行,佛山市安置残疾人单位信息(JKCL1),企业用户基本信息,农业农村局,外商实际投资情况,统战部,幼儿园,名址库_门牌地址信息,<EOP>
人才办,照相费,居住证业务有效表,律师基本信息采集表,幼儿园,组织机构代码变更信息,科技局,农业农村局,（市经信）广东省名牌产品,国税欠税信息,农业银行,佛山市安置残疾人单位信息(JKCL1)
自然资源局,变更日期,自然资源局,商品房预售项目信息表,统战部,机动车信息表,企业工法奖项信息,企业用户基本信息,<EOP>,土地交易信息(JKGT1),广发银行,高企认定或拟认定名单
税务局,建立时间,出租屋详细信息,自然资源局,镇街2,土地交易信息(JKGT1),单位房屋产权信息表,危险品仓库数据表,名址库_门牌地址信息,广发银行,失信被执行人信息（法人或其他组织）,卫健局
公安,车牌号,单位房屋产权信息表,危险品仓库数据表,农业农村局,统战部,居住证业务有效表,农业银行,违法违章受处罚企业信息,自然资源局,财政直接支付信息(JKCZ2),企业工法奖项信息
公安,登记日期,统战部,居住证业务有效表,水费收集信息(包含企业用水信息),律师基本信息采集表,危险品仓库数据表,自然资源局,农业农村局,商品房预售项目信息表,工商开业登记信息,国税欠税信息
公安,经营年限,自然资源局,土地交易信息(JKGT1),科技局,高新技术企业认定信息,行政服务中心,高企认定或拟认定名单,纳税信用等级纳税人备案信息,居住证业务有效表,组织机构代码变更信息,违法违章受处罚企业信息
纪委,业务流水号,农业农村局,变更登记信息,镇街2,道路运输经营信息采集表,名址库_门牌地址信息,违法违章受处罚企业信息,企业工法奖项信息,建设项目情况信息(JKJS3),农业银行,组织机构代码变更信息
人才办,土地用途,流动人口注销信息,失信被执行人信息（法人或其他组织）,政数局,高企认定或拟认定名单,居住证业务有效表,外国人入境就业信息(JKRS6),律师基本信息采集表,组织机构代码信息,自然资源局,镇街2
农商行,评价结果,机动车信息表,商品房预售项目信息表,违法违章受处罚企业信息,统战部,危险品仓库数据表,企业工法奖项信息,单位房屋产权信息表,广发银行,自然资源局,社保局
纪委,房屋产权性质,名址库_门牌地址信息,高企认定或拟认定名单,组织机构代码信息,建设工程规划许可证信息JKGH2,农业农村局,镇街2,法院,违法违章受处罚企业信息,企业用户基本信息,自然资源局
法院,户号,企业用户基本信息,自然资源局,工商联,镇街2,涉及职业危害作业场所,<EOP>,组织机构代码信息,佛山市安置残疾人单位信息(JKCL1),流动人口表,农业银行
纪委,工商注册号,自然资源局,广发银行,违法违章受处罚企业信息,厂企信息（网格）,单位房屋产权信息表,科技局,社会团体信息(JKMZ2),道路运输经营信息采集表,土地交易信息(JKGT1),组织机构代码变更信息
政数局,房屋编号,名址库_门牌地址信息,企业工法奖项信息,高企认定或拟认定名单,法院,企业用户基本信息,农业农村局,组织机构代码信息,镇街2,内资企业设立登记公告数据,<EOP>
发改局,组织机构代码,自然资源局,律师基本信息采集表,广发银行,科技局,组织机构代码变更信息,违法违章受处罚企业信息,财政直接支付信息(JKCZ2),土地交易信息(JKGT1),社会团体信息(JKMZ2),居住证业务有效表
政数局,处罚依据,自然资源局,广发银行,违法违章受处罚企业信息,镇街6,财政直接支付信息(JKCZ2),厂企信息（网格）,律师基本信息采集表,商品房预售项目信息表,土地交易信息(JKGT1),机动车信息表
人才办,证字,居住证业务有效表,律师基本信息采集表,镇街6,财政直接支付信息(JKCZ2),卫健局,建设项目情况信息(JKJS3),外国人入境就业信息(JKRS6),工商开业登记信息,（市经信）广东省名牌产品,幼儿园
镇街1,回执编号,单位房屋产权信息表,农业农村局,危险品仓库数据表,农业银行,暂住证业务表,企业工法奖项信息,幼儿园,国税欠税信息,外商实际投资情况,社保局
纪委,使用性质,自然资源局,名址库_门牌地址信息,厂企信息（网格）,违法违章受处罚企业信息,高企认定或拟认定名单,流动人口注销信息,广发银行,法院,单位房屋产权信息表,农业农村局
公安,房屋产权性质,高企认定或拟认定名单,名址库_门牌地址信息,建设工程规划许可证信息JKGH2,政数局,失信被执行人信息（法人或其他组织）,外商实际投资情况,卫健局,法定代表人正式信息表,内资企业设立登记公告数据,残疾人管理
政数局,操作时间,名址库_门牌地址信息,企业工法奖项信息,组织机构代码信息,企业用户基本信息,自然资源局,镇街2,法院,高企认定或拟认定名单,农业银行,<EOP>
消防大队,产权证号,机动车信息表,统战部,商品房预售项目信息表,自然资源局,高企认定或拟认定名单,名址库_门牌地址信息,企业工法奖项信息,企业用户基本信息,危险品仓库数据表,违法违章受处罚企业信息
宣传部,组织机构代码,自然资源局,律师基本信息采集表,居住证业务有效表,科技局,社会团体信息(JKMZ2),违法违章受处罚企业信息,高新技术企业认定信息,土地交易信息(JKGT1),（市经信）广东省名牌产品,广发银行
法院,房间号,自然资源局,农业银行,名址库_门牌地址信息,佛山市安置残疾人单位信息(JKCL1),居住证业务有效表,（市经信）广东省名牌产品,镇街2,农业农村局,科技局,公有资产管理信息
社保局,投资币种,自然资源局,土地交易信息(JKGT1),厂企信息（网格）,高企认定或拟认定名单,广发银行,科技局,<EOP>,纳税信用等级纳税人备案信息,道路运输经营信息采集表,教育局
纪委,更新时间,自然资源局,企业用户基本信息,企业工法奖项信息,组织机构代码变更信息,流动人口表,流动人口注销信息,涉及职业危害作业场所,镇街2,名址库_门牌地址信息,组织机构代码信息
纪委,更新时间,自然资源局,企业用户基本信息,企业工法奖项信息,组织机构代码变更信息,流动人口表,流动人口注销信息,涉及职业危害作业场所,镇街2,名址库_门牌地址信息,组织机构代码信息
行政服务中心,批准日期,律师基本信息采集表,自然资源局,卫健局,广发银行,法院,失信被执行人信息（法人或其他组织）,财政直接支付信息(JKCZ2),商品房预售项目信息表,企业工法奖项信息,违法违章受处罚企业信息
行政服务中心,房屋用途,自然资源局,名址库_门牌地址信息,厂企信息（网格）,广发银行,违法违章受处罚企业信息,企业工法奖项信息,<EOP>,高企认定或拟认定名单,商品房预售项目信息表,企业用户基本信息
纪委,地址,建设项目情况信息(JKJS3),出租屋详细信息,商品房预售项目信息表,机动车信息表,广发银行,镇街2,单位房屋产权信息表,人口基础信息表,社保局,卫健局
检察院,操作类型,自然资源局,企业用户基本信息,流动人口注销信息,涉及职业危害作业场所,<EOP>,广发银行,企业基本信息,组织机构代码信息,厂企信息（网格）,工商联
人才办,数据来源,居住证业务有效表,幼儿园,公有资产管理信息,（市经信）广东省名牌产品,农业银行,流动人口注销信息,组织机构代码信息,外国人入境就业信息(JKRS6),佛山市安置残疾人单位信息(JKCL1),科技局
人才办,工程名称,卫健局,居住证业务有效表,外国人入境就业信息(JKRS6),镇街6,失信被执行人信息（法人或其他组织）,内资企业设立登记公告数据,工商开业登记信息,律师基本信息采集表,组织机构代码信息,出租屋详细信息
人才办,验证日期,居住证业务有效表,律师基本信息采集表,幼儿园,组织机构代码变更信息,国税欠税信息,流动人口表,农业农村局,农业银行,企业工法奖项信息,用电量信息表
金融办,备注,自然资源局,土地交易信息(JKGT1),出租屋详细信息,<EOP>,高企认定或拟认定名单,工商联,镇街2,单位房屋产权信息表,名址库_门牌地址信息,科技局
法院,交通工具,企业用户基本信息,企业工法奖项信息,自然资源局,佛山市安置残疾人单位信息(JKCL1),农业银行,工商联,涉及职业危害作业场所,<EOP>,公有资产管理信息,企业基本信息
政数局,施工单位,自然资源局,机动车信息表,名址库_门牌地址信息,广发银行,法院,商品房预售项目信息表,出租屋详细信息,高企认定或拟认定名单,土地交易信息(JKGT1),违法违章受处罚企业信息
行政服务中心,联防费,自然资源局,企业用户基本信息,科技局,<EOP>,企业工法奖项信息,土地交易信息(JKGT1),组织机构代码变更信息,广发银行,高企认定或拟认定名单,律师基本信息采集表
纪委,所属区,镇街2,广发银行,违法违章受处罚企业信息,组织机构代码变更信息,水费收集信息(包含企业用水信息),自然资源局,建设项目情况信息(JKJS3),科技局,农业农村局,名址库_门牌地址信息
公安,单位性质,佛山市安置残疾人单位信息(JKCL1),幼儿园,外商实际投资情况,水费收集信息(包含企业用水信息),涉及职业危害作业场所,国税欠税信息,住房公积金个人公积金年度汇缴明细信息,农业农村局,农业银行,居住证业务有效表
镇街7,入住日期,企业工法奖项信息,企业用户基本信息,农业银行,农业农村局,佛山市安置残疾人单位信息(JKCL1),公有资产管理信息,名址库_门牌地址信息,自然资源局,组织机构代码变更信息,统战部
镇街4,回执编号,农业农村局,幼儿园,居住证业务有效表,农业银行,镇街2,外商实际投资情况,变更登记信息,建设项目情况信息(JKJS3),企业工法奖项信息,名址库_门牌地址信息
镇街6,居住地址,企业工法奖项信息,佛山市安置残疾人单位信息(JKCL1),企业用户基本信息,农业银行,自然资源局,农业农村局,涉及职业危害作业场所,幼儿园,工商联,外商实际投资情况
纪委,公民身份号码,企业用户基本信息,企业工法奖项信息,佛山市安置残疾人单位信息(JKCL1),农业银行,<EOP>,自然资源局,流动人口表,公有资产管理信息,涉及职业危害作业场所,工商联
农商行,序号,统战部,商品房预售项目信息表,机动车信息表,企业工法奖项信息,危险品仓库数据表,单位房屋产权信息表,自然资源局,工商开业登记信息,农业农村局,违法违章受处罚企业信息
金融办,律师执业证号,土地交易信息(JKGT1),工商联,镇街2,公有资产管理信息,自然资源局,科技局,<EOP>,企业用户基本信息,名址库_门牌地址信息,居住证业务有效表
金融办,操作类型,自然资源局,镇街2,土地交易信息(JKGT1),工商联,流动人口注销信息,高企认定或拟认定名单,组织机构代码信息,道路运输经营信息采集表,名址库_门牌地址信息,涉及职业危害作业场所
行政服务中心,居住方式,企业工法奖项信息,企业用户基本信息,农业银行,名址库_门牌地址信息,佛山市安置残疾人单位信息(JKCL1),外商实际投资情况,<EOP>,农业农村局,工商联,涉及职业危害作业场所
行政服务中心,企业地址,自然资源局,广发银行,厂企信息（网格）,违法违章受处罚企业信息,出租屋详细信息,社会团体信息(JKMZ2),律师基本信息采集表,土地交易信息(JKGT1),道路运输经营信息采集表,高新技术企业认定信息
行政服务中心,入住日期,企业工法奖项信息,企业用户基本信息,农业银行,佛山市安置残疾人单位信息(JKCL1),自然资源局,商品房预售项目信息表,统战部,农业农村局,<EOP>,名址库_门牌地址信息
检察院,邮政编码,自然资源局,土地交易信息(JKGT1),<EOP>,广发银行,企业基本信息,组织机构代码变更信息,科技局,企业用户基本信息,居住证业务有效表,高企认定或拟认定名单
法院,营业执照号码,自然资源局,广发银行,律师基本信息采集表,违法违章受处罚企业信息,土地交易信息(JKGT1),科技局,居住证业务有效表,组织机构代码变更信息,厂企信息（网格）,社会团体信息(JKMZ2)
镇街2,户籍地址,企业用户基本信息,企业工法奖项信息,农业银行,<EOP>,佛山市安置残疾人单位信息(JKCL1),工商联,名址库_门牌地址信息,统战部,涉及职业危害作业场所,农业农村局
法院,营业执照副本扫描件,自然资源局,组织机构代码变更信息,居住证业务有效表,镇街2,组织机构代码信息,科技局,土地交易信息(JKGT1),<EOP>,律师基本信息采集表,名址库_门牌地址信息
镇街6,原因,企业工法奖项信息,外商实际投资情况,农业农村局,农业银行,内资企业设立登记公告数据,财政直接支付信息(JKCZ2),自然资源局,佛山市安置残疾人单位信息(JKCL1),名址库_门牌地址信息,组织机构代码信息
检察院,机构类型,自然资源局,土地交易信息(JKGT1),<EOP>,广发银行,（市经信）广东省名牌产品,水费收集信息(包含企业用水信息),居住证业务有效表,组织机构代码变更信息,企业基本信息,佛山市安置残疾人单位信息(JKCL1)
政数局,证件号码,自然资源局,企业用户基本信息,涉及职业危害作业场所,佛山市安置残疾人单位信息(JKCL1),企业工法奖项信息,农业银行,工商联,道路运输经营信息采集表,名址库_门牌地址信息,<EOP>
检察院,使用年限,自然资源局,企业用户基本信息,<EOP>,工商联,组织机构代码信息,高企认定或拟认定名单,企业基本信息,名址库_门牌地址信息,佛山市安置残疾人单位信息(JKCL1),涉及职业危害作业场所
政数局,最高学历,企业工法奖项信息,佛山市安置残疾人单位信息(JKCL1),企业用户基本信息,幼儿园,农业银行,外商实际投资情况,涉及职业危害作业场所,农业农村局,<EOP>,工商联
行政服务中心,更新时间,自然资源局,企业用户基本信息,企业工法奖项信息,涉及职业危害作业场所,流动人口注销信息,律师基本信息采集表,组织机构代码变更信息,农业银行,名址库_门牌地址信息,流动人口表
教育局,政治面貌,企业工法奖项信息,农业银行,企业用户基本信息,佛山市安置残疾人单位信息(JKCL1),公有资产管理信息,农业农村局,幼儿园,涉及职业危害作业场所,外商实际投资情况,<EOP>
人社局,地址,社保局,卫健局,单位房屋产权信息表,人口基础信息表,镇街2,出租屋详细信息,城管局,危险品仓库数据表,失信被执行人信息（法人或其他组织）,工商开业登记信息
纪委,修改时间,企业工法奖项信息,企业用户基本信息,农业银行,公有资产管理信息,涉及职业危害作业场所,幼儿园,农业农村局,佛山市安置残疾人单位信息(JKCL1),名址库_门牌地址信息,流动人口注销信息
政数局,经营范围,自然资源局,广发银行,厂企信息（网格）,高新技术企业认定信息,土地交易信息(JKGT1),违法违章受处罚企业信息,科技局,纳税信用等级纳税人备案信息,社会团体信息(JKMZ2),组织机构代码变更信息
检察院,企业注册号,自然资源局,广发银行,土地交易信息(JKGT1),出租屋详细信息,违法违章受处罚企业信息,组织机构代码变更信息,<EOP>,科技局,厂企信息（网格）,镇街2
税务局,联系人,自然资源局,出租屋详细信息,单位房屋产权信息表,土地交易信息(JKGT1),危险品仓库数据表,广发银行,人口基础信息表,机动车信息表,工商开业登记信息,高新技术企业认定信息
检察院,安全生产许可证编号,<EOP>,自然资源局,企业工法奖项信息,企业用户基本信息,外商实际投资情况,组织机构代码变更信息,组织机构代码信息,统战部,建设项目情况信息(JKJS3),商品房预售项目信息表
纪委,流动原因,佛山市安置残疾人单位信息(JKCL1),企业工法奖项信息,外商实际投资情况,企业用户基本信息,农业农村局,农业银行,名址库_门牌地址信息,<EOP>,组织机构代码变更信息,建设项目情况信息(JKJS3)
住建水利局,土地类别,高企认定或拟认定名单,组织机构代码信息,政数局,自然资源局,名址库_门牌地址信息,个人基本信息,重点建设项目计划信息,镇街2,镇街6,流动人口注销信息
公安,合同签订日期,卫健局,高企认定或拟认定名单,内资企业设立登记公告数据,工商开业登记信息,失信被执行人信息（法人或其他组织）,房屋建筑工程竣工验收备案信息(JKJS6),法院,国税欠税信息,法定代表人正式信息表,个人基本信息
教育局,配偶姓名,企业工法奖项信息,农业银行,企业用户基本信息,农业农村局,名址库_门牌地址信息,危险品仓库数据表,单位房屋产权信息表,机动车信息表,佛山市安置残疾人单位信息(JKCL1),公有资产管理信息
行政服务中心,更新时间,自然资源局,企业用户基本信息,企业工法奖项信息,涉及职业危害作业场所,流动人口注销信息,律师基本信息采集表,组织机构代码变更信息,农业银行,名址库_门牌地址信息,流动人口表
纪委,经营范围,自然资源局,广发银行,高新技术企业认定信息,厂企信息（网格）,违法违章受处罚企业信息,土地交易信息(JKGT1),科技局,纳税信用等级纳税人备案信息,社会团体信息(JKMZ2),统计局
税务局,权属性质,自然资源局,厂企信息（网格）,高企认定或拟认定名单,土地交易信息(JKGT1),出租屋详细信息,镇街2,名址库_门牌地址信息,失信被执行人信息（法人或其他组织）,道路运输经营信息采集表,组织机构代码信息
纪委,持证情况,企业工法奖项信息,农业农村局,外商实际投资情况,农业银行,佛山市安置残疾人单位信息(JKCL1),违法违章受处罚企业信息,企业用户基本信息,财政直接支付信息(JKCZ2),名址库_门牌地址信息,社保局
公安,管理级别,律师基本信息采集表,个人基本信息,镇街6,失信被执行人信息（法人或其他组织）,卫健局,行政服务中心,工商开业登记信息,外国人入境就业信息(JKRS6),土地交易信息(JKGT1),高企认定或拟认定名单
