自然资源局,成立日期,自然资源局,广发银行,土地交易信息(JKGT1),机动车信息表,厂企信息（网格）,商品房预售项目信息表,高新技术企业认定信息,统战部,出租屋详细信息,违法违章受处罚企业信息
金融办,法定代表人,自然资源局,土地交易信息(JKGT1),广发银行,组织机构代码变更信息,高新技术企业认定信息,出租屋详细信息,科技局,<EOP>,镇街2,纳税信用等级纳税人备案信息
法院,注销日期,律师基本信息采集表,自然资源局,居住证业务有效表,组织机构代码变更信息,镇街6,违法违章受处罚企业信息,广发银行,建设工程规划许可证信息JKGH2,镇街2,组织机构代码信息
政数局,宗教信仰,企业工法奖项信息,企业用户基本信息,佛山市安置残疾人单位信息(JKCL1),农业银行,名址库_门牌地址信息,外商实际投资情况,<EOP>,工商联,农业农村局,公有资产管理信息
自然资源局,变更事项,自然资源局,厂企信息（网格）,广发银行,违法违章受处罚企业信息,土地交易信息(JKGT1),机动车信息表,高企认定或拟认定名单,商品房预售项目信息表,名址库_门牌地址信息,<EOP>
法院,组织机构代码,自然资源局,律师基本信息采集表,广发银行,科技局,组织机构代码变更信息,居住证业务有效表,土地交易信息(JKGT1),违法违章受处罚企业信息,社会团体信息(JKMZ2),企业基本信息
金融办,发证日期,土地交易信息(JKGT1),镇街2,自然资源局,<EOP>,工商联,居住证业务有效表,律师基本信息采集表,名址库_门牌地址信息,广发银行,建设工程规划许可证信息JKGH2
检察院,更新时间,自然资源局,企业用户基本信息,涉及职业危害作业场所,<EOP>,工商联,组织机构代码变更信息,流动人口注销信息,组织机构代码信息,流动人口表,镇街2
检察院,操作类型,自然资源局,企业用户基本信息,流动人口注销信息,涉及职业危害作业场所,<EOP>,广发银行,企业基本信息,组织机构代码信息,厂企信息（网格）,工商联
公安,更新时间,自然资源局,厂企信息（网格）,失信被执行人信息（法人或其他组织）,律师基本信息采集表,流动人口注销信息,镇街2,变更登记信息,道路运输经营信息采集表,涉及职业危害作业场所,社会团体信息(JKMZ2)
人才办,操作类型,自然资源局,律师基本信息采集表,居住证业务有效表,流动人口注销信息,涉及职业危害作业场所,幼儿园,镇街2,流动人口表,公有资产管理信息,外国人入境就业信息(JKRS6)
政数局,备注,自然资源局,商品房预售项目信息表,高企认定或拟认定名单,企业用户基本信息,统战部,企业工法奖项信息,法院,出租屋详细信息,<EOP>,土地交易信息(JKGT1)
法院,交易方式,高企认定或拟认定名单,自然资源局,组织机构代码信息,政数局,流动人口注销信息,名址库_门牌地址信息,镇街2,涉及职业危害作业场所,土地交易信息(JKGT1),科技局
纪委,安全生产许可证编号,企业工法奖项信息,违法违章受处罚企业信息,农业农村局,建设项目情况信息(JKJS3),财政直接支付信息(JKCZ2),广发银行,商品房预售项目信息表,镇街6,组织机构代码变更信息,名址库_门牌地址信息
纪委,经办人姓名,企业工法奖项信息,农业农村局,组织机构代码变更信息,镇街2,建设项目情况信息(JKJS3),名址库_门牌地址信息,财政直接支付信息(JKCZ2),科技局,违法违章受处罚企业信息,商品房预售项目信息表
镇街4,创建时间,公有资产管理信息,幼儿园,农业银行,企业工法奖项信息,企业用户基本信息,企业基本信息,自然资源局,涉及职业危害作业场所,名址库_门牌地址信息,镇街2
生态环境局,操作类型,自然资源局,厂企信息（网格）,流动人口注销信息,道路运输经营信息采集表,涉及职业危害作业场所,失信被执行人信息（法人或其他组织）,社会团体信息(JKMZ2),律师基本信息采集表,镇街2,流动人口表
检察院,更新时间,自然资源局,企业用户基本信息,涉及职业危害作业场所,<EOP>,工商联,组织机构代码变更信息,流动人口注销信息,组织机构代码信息,流动人口表,镇街2
检察院,录入人,企业用户基本信息,佛山市安置残疾人单位信息(JKCL1),农业银行,企业工法奖项信息,<EOP>,工商联,外商实际投资情况,自然资源局,公有资产管理信息,名址库_门牌地址信息
公安,证件号,单位房屋产权信息表,危险品仓库数据表,涉及职业危害作业场所,道路运输经营信息采集表,自然资源局,水费收集信息(包含企业用水信息),农业银行,变更登记信息,农业农村局,暂住证业务表
法院,投资总额,自然资源局,土地交易信息(JKGT1),高企认定或拟认定名单,广发银行,高新技术企业认定信息,科技局,厂企信息（网格）,教育局,<EOP>,纳税信用等级纳税人备案信息
公安,登记日期,统战部,居住证业务有效表,水费收集信息(包含企业用水信息),律师基本信息采集表,危险品仓库数据表,自然资源局,农业农村局,商品房预售项目信息表,工商开业登记信息,国税欠税信息
检察院,企业类型,自然资源局,广发银行,土地交易信息(JKGT1),厂企信息（网格）,科技局,<EOP>,企业基本信息,违法违章受处罚企业信息,高新技术企业认定信息,组织机构代码变更信息
检察院,健康状态,自然资源局,<EOP>,佛山市安置残疾人单位信息(JKCL1),企业用户基本信息,企业基本信息,工商联,农业银行,公有资产管理信息,广发银行,外商实际投资情况
人才办,业务介绍,居住证业务有效表,自然资源局,高企认定或拟认定名单,外国人入境就业信息(JKRS6),流动人口注销信息,科技局,土地交易信息(JKGT1),（市经信）广东省名牌产品,重点建设项目计划信息,幼儿园
政数局,档案编号,企业工法奖项信息,自然资源局,农业农村局,名址库_门牌地址信息,违法违章受处罚企业信息,单位房屋产权信息表,危险品仓库数据表,广发银行,企业用户基本信息,财政直接支付信息(JKCZ2)
镇街6,出生日期,佛山市安置残疾人单位信息(JKCL1),企业工法奖项信息,幼儿园,农业银行,农业农村局,企业用户基本信息,涉及职业危害作业场所,公有资产管理信息,外商实际投资情况,自然资源局
行政服务中心,房间号,自然资源局,企业工法奖项信息,农业银行,农业农村局,名址库_门牌地址信息,佛山市安置残疾人单位信息(JKCL1),商品房预售项目信息表,广发银行,企业用户基本信息,（市经信）广东省名牌产品
人社局,主管部门,自然资源局,人口基础信息表,高新技术企业认定信息,外国人入境就业信息(JKRS6),违法违章受处罚企业信息,行政服务中心,居住证业务有效表,土地交易信息(JKGT1),教育局,水费收集信息(包含企业用水信息)
检察院,编码,自然资源局,<EOP>,企业用户基本信息,企业基本信息,土地交易信息(JKGT1),广发银行,公有资产管理信息,组织机构代码信息,工商联,流动人口表
政数局,电话号码,自然资源局,广发银行,单位房屋产权信息表,危险品仓库数据表,土地交易信息(JKGT1),科技局,商品房预售项目信息表,机动车信息表,违法违章受处罚企业信息,统战部
镇街7,人员编号,企业工法奖项信息,幼儿园,企业用户基本信息,农业银行,农业农村局,涉及职业危害作业场所,佛山市安置残疾人单位信息(JKCL1),公有资产管理信息,国税欠税信息,流动人口注销信息
人社局,电话,人口基础信息表,社保局,单位房屋产权信息表,危险品仓库数据表,居住证业务有效表,外国人入境就业信息(JKRS6),工商开业登记信息,城管局,吊销登记信息,自然资源局
人才办,民族,幼儿园,佛山市安置残疾人单位信息(JKCL1),工商联,公有资产管理信息,居住证业务有效表,涉及职业危害作业场所,企业用户基本信息,农业银行,自然资源局,流动人口注销信息
税务局,建设单位,出租屋详细信息,卫健局,失信被执行人信息（法人或其他组织）,镇街6,水费收集信息(包含企业用水信息),建设项目情况信息(JKJS3),厂企信息（网格）,法定代表人正式信息表,工商开业登记信息,个人基本信息
人才办,户籍地址,居住证业务有效表,企业用户基本信息,幼儿园,工商联,涉及职业危害作业场所,佛山市安置残疾人单位信息(JKCL1),农业银行,<EOP>,流动人口表,自然资源局
公安,工本费,镇街6,居住证业务有效表,房屋建筑工程竣工验收备案信息(JKJS6),律师基本信息采集表,科技局,行政服务中心,变更登记信息,财政直接支付信息(JKCZ2),违法违章受处罚企业信息,土地交易信息(JKGT1)
税务局,企业地址,厂企信息（网格）,出租屋详细信息,自然资源局,广发银行,高新技术企业认定信息,失信被执行人信息（法人或其他组织）,道路运输经营信息采集表,水费收集信息(包含企业用水信息),违法违章受处罚企业信息,社会团体信息(JKMZ2)
农商行,经营场所,机动车信息表,商品房预售项目信息表,统战部,违法违章受处罚企业信息,企业工法奖项信息,危险品仓库数据表,自然资源局,单位房屋产权信息表,广发银行,厂企信息（网格）
政数局,管理级别,自然资源局,组织机构代码变更信息,律师基本信息采集表,广发银行,土地交易信息(JKGT1),组织机构代码信息,名址库_门牌地址信息,科技局,高企认定或拟认定名单,镇街2
金融办,更新时间,自然资源局,镇街2,土地交易信息(JKGT1),工商联,流动人口注销信息,涉及职业危害作业场所,企业用户基本信息,组织机构代码信息,组织机构代码变更信息,<EOP>
行政服务中心,合同签订日期,企业工法奖项信息,企业用户基本信息,统战部,法院,名址库_门牌地址信息,<EOP>,商品房预售项目信息表,农业农村局,农业银行,组织机构代码信息
税务局,电话号码,自然资源局,广发银行,单位房屋产权信息表,危险品仓库数据表,土地交易信息(JKGT1),厂企信息（网格）,出租屋详细信息,高新技术企业认定信息,科技局,违法违章受处罚企业信息
纪委,更新时间,自然资源局,企业用户基本信息,企业工法奖项信息,组织机构代码变更信息,流动人口表,流动人口注销信息,涉及职业危害作业场所,镇街2,名址库_门牌地址信息,组织机构代码信息
行政服务中心,法定代表人或负责人,建设项目情况信息(JKJS3),广发银行,自然资源局,组织机构代码变更信息,违法违章受处罚企业信息,水费收集信息(包含企业用水信息),商品房预售项目信息表,统战部,财政直接支付信息(JKCZ2),律师基本信息采集表
行政服务中心,单位地址,企业工法奖项信息,佛山市安置残疾人单位信息(JKCL1),自然资源局,企业用户基本信息,水费收集信息(包含企业用水信息),商品房预售项目信息表,广发银行,统战部,农业农村局,外商实际投资情况
教育局,户籍地址,企业用户基本信息,企业工法奖项信息,农业银行,农业农村局,公有资产管理信息,名址库_门牌地址信息,危险品仓库数据表,<EOP>,单位房屋产权信息表,镇街2
税务局,操作类型,自然资源局,厂企信息（网格）,道路运输经营信息采集表,社会团体信息(JKMZ2),失信被执行人信息（法人或其他组织）,律师基本信息采集表,广发银行,流动人口注销信息,出租屋详细信息,镇街2
金融办,备注,自然资源局,土地交易信息(JKGT1),出租屋详细信息,<EOP>,高企认定或拟认定名单,工商联,镇街2,单位房屋产权信息表,名址库_门牌地址信息,科技局
公安,立案时间,镇街6,卫健局,吊销登记信息,工商开业登记信息,个人基本信息,社保局,居住证业务有效表,高企认定或拟认定名单,内资企业设立登记公告数据,法定代表人正式信息表
金融办,操作类型,自然资源局,镇街2,土地交易信息(JKGT1),工商联,流动人口注销信息,高企认定或拟认定名单,组织机构代码信息,道路运输经营信息采集表,名址库_门牌地址信息,涉及职业危害作业场所
公安,房号,高企认定或拟认定名单,内资企业设立登记公告数据,卫健局,名址库_门牌地址信息,法定代表人正式信息表,农业农村局,国税欠税信息,外国人入境就业信息(JKRS6),工商开业登记信息,外商实际投资情况
发改局,幢数,名址库_门牌地址信息,内资企业设立登记公告数据,法院,法定代表人正式信息表,卫健局,组织机构代码信息,外商实际投资情况,建设项目情况信息(JKJS3),农业农村局,高企认定或拟认定名单
消防大队,经营年限,自然资源局,机动车信息表,土地交易信息(JKGT1),企业用户基本信息,统战部,商品房预售项目信息表,高企认定或拟认定名单,<EOP>,组织机构代码变更信息,广发银行
公安,建筑面积,卫健局,失信被执行人信息（法人或其他组织）,法定代表人正式信息表,内资企业设立登记公告数据,外国人入境就业信息(JKRS6),残疾人管理,名址库_门牌地址信息,高企认定或拟认定名单,个人基本信息,重点建设项目计划信息
金融办,办证日期,土地交易信息(JKGT1),镇街2,名址库_门牌地址信息,居住证业务有效表,<EOP>,高企认定或拟认定名单,建设工程规划许可证信息JKGH2,组织机构代码变更信息,工商联,自然资源局
农商行,执行案号,机动车信息表,统战部,商品房预售项目信息表,企业工法奖项信息,违法违章受处罚企业信息,农业农村局,危险品仓库数据表,财政直接支付信息(JKCZ2),企业用户基本信息,单位房屋产权信息表
气象局,状况,自然资源局,企业用户基本信息,企业工法奖项信息,<EOP>,佛山市安置残疾人单位信息(JKCL1),机动车信息表,名址库_门牌地址信息,农业银行,人社局,公有资产管理信息
税务局,附件名称,卫健局,失信被执行人信息（法人或其他组织）,出租屋详细信息,建设项目情况信息(JKJS3),法院,工商开业登记信息,厂企信息（网格）,水费收集信息(包含企业用水信息),外国人入境就业信息(JKRS6),镇街7
人才办,居住地址,居住证业务有效表,佛山市安置残疾人单位信息(JKCL1),自然资源局,工商联,企业用户基本信息,幼儿园,涉及职业危害作业场所,农业银行,公有资产管理信息,<EOP>
政数局,省份,自然资源局,科技局,组织机构代码变更信息,土地交易信息(JKGT1),广发银行,高企认定或拟认定名单,镇街2,组织机构代码信息,名址库_门牌地址信息,律师基本信息采集表
检察院,建立时间,自然资源局,企业用户基本信息,<EOP>,佛山市安置残疾人单位信息(JKCL1),企业基本信息,工商联,农业银行,公有资产管理信息,组织机构代码信息,企业工法奖项信息
人才办,流水号,居住证业务有效表,幼儿园,律师基本信息采集表,涉及职业危害作业场所,流动人口注销信息,公有资产管理信息,自然资源局,流动人口表,佛山市安置残疾人单位信息(JKCL1),科技局
政数局,区,建设项目情况信息(JKJS3),名址库_门牌地址信息,卫健局,广发银行,镇街2,出租屋详细信息,自然资源局,镇街7,法院,组织机构代码变更信息
公安,履行方式,镇街6,工商开业登记信息,个人基本信息,法定代表人正式信息表,内资企业设立登记公告数据,卫健局,房屋建筑工程竣工验收备案信息(JKJS6),社保局,高企认定或拟认定名单,城管局
检察院,操作类型,自然资源局,企业用户基本信息,流动人口注销信息,涉及职业危害作业场所,<EOP>,广发银行,企业基本信息,组织机构代码信息,厂企信息（网格）,工商联
纪委,建设规模,失信被执行人信息（法人或其他组织）,出租屋详细信息,卫健局,自然资源局,法院,名址库_门牌地址信息,厂企信息（网格）,广发银行,高企认定或拟认定名单,组织机构代码信息
行政服务中心,出生日期,企业工法奖项信息,佛山市安置残疾人单位信息(JKCL1),企业用户基本信息,农业银行,自然资源局,农业农村局,涉及职业危害作业场所,幼儿园,外商实际投资情况,<EOP>
纪委,区域,自然资源局,广发银行,出租屋详细信息,违法违章受处罚企业信息,名址库_门牌地址信息,法院,卫健局,厂企信息（网格）,单位房屋产权信息表,商品房预售项目信息表
城管局,主管部门,自然资源局,违法违章受处罚企业信息,土地交易信息(JKGT1),广发银行,科技局,财政直接支付信息(JKCZ2),机动车信息表,教育局,纳税信用等级纳税人备案信息,居住证业务有效表
纪委,变更前,厂企信息（网格）,自然资源局,广发银行,违法违章受处罚企业信息,出租屋详细信息,社会团体信息(JKMZ2),道路运输经营信息采集表,高新技术企业认定信息,纳税信用等级纳税人备案信息,名址库_门牌地址信息
法院,备注,自然资源局,流动人口表,高企认定或拟认定名单,<EOP>,土地交易信息(JKGT1),律师基本信息采集表,企业用户基本信息,企业基本信息,涉及职业危害作业场所,出租屋详细信息
税务局,备注,自然资源局,出租屋详细信息,厂企信息（网格）,失信被执行人信息（法人或其他组织）,广发银行,卫健局,土地交易信息(JKGT1),单位房屋产权信息表,危险品仓库数据表,流动人口表
纪委,排量,企业工法奖项信息,企业用户基本信息,自然资源局,公有资产管理信息,农业银行,名址库_门牌地址信息,科技局,组织机构代码变更信息,流动人口表,<EOP>
住建水利局,备注,自然资源局,广发银行,出租屋详细信息,流动人口表,组织机构代码变更信息,律师基本信息采集表,高企认定或拟认定名单,企业基本信息,房屋建筑工程竣工验收备案信息(JKJS6),土地交易信息(JKGT1)
农商行,纳税人名称,建设项目情况信息(JKJS3),统战部,商品房预售项目信息表,组织机构代码变更信息,企业工法奖项信息,镇街7,房屋建筑工程竣工验收备案信息(JKJS6),机动车信息表,镇街2,违法违章受处罚企业信息
纪委,附件名称,卫健局,失信被执行人信息（法人或其他组织）,法院,企业工法奖项信息,出租屋详细信息,流动人口表,建设项目情况信息(JKJS3),工商开业登记信息,自然资源局,组织机构代码信息
法院,姓名,佛山市安置残疾人单位信息(JKCL1),企业用户基本信息,涉及职业危害作业场所,工商联,自然资源局,幼儿园,企业基本信息,<EOP>,企业工法奖项信息,农业银行
镇街6,移动电话,自然资源局,财政直接支付信息(JKCZ2),居住证业务有效表,企业工法奖项信息,公有资产管理信息,科技局,镇街6,违法违章受处罚企业信息,律师基本信息采集表,吊销登记信息
行政服务中心,区,建设项目情况信息(JKJS3),自然资源局,广发银行,农业农村局,外商实际投资情况,名址库_门牌地址信息,水费收集信息(包含企业用水信息),卫健局,商品房预售项目信息表,违法违章受处罚企业信息
纪委,许可证名称,建设项目情况信息(JKJS3),违法违章受处罚企业信息,广发银行,镇街2,镇街6,出租屋详细信息,组织机构代码变更信息,镇街7,变更登记信息,社保局
政数局,护照号码,企业工法奖项信息,企业用户基本信息,佛山市安置残疾人单位信息(JKCL1),自然资源局,农业银行,农业农村局,涉及职业危害作业场所,<EOP>,公有资产管理信息,幼儿园
人才办,政治面貌,佛山市安置残疾人单位信息(JKCL1),幼儿园,涉及职业危害作业场所,公有资产管理信息,农业银行,工商联,居住证业务有效表,企业用户基本信息,企业工法奖项信息,国税欠税信息
自然资源局,作废日期,企业工法奖项信息,统战部,商品房预售项目信息表,企业用户基本信息,机动车信息表,<EOP>,组织机构代码变更信息,镇街2,名址库_门牌地址信息,农业农村局
纪委,发布时间,企业工法奖项信息,企业用户基本信息,公有资产管理信息,农业银行,自然资源局,机动车信息表,农业农村局,商品房预售项目信息表,吊销登记信息,名址库_门牌地址信息
金融办,建筑面积,土地交易信息(JKGT1),高企认定或拟认定名单,名址库_门牌地址信息,镇街2,失信被执行人信息（法人或其他组织）,卫健局,内资企业设立登记公告数据,外国人入境就业信息(JKRS6),个人基本信息,出租屋详细信息
自然资源局,组织机构代码,自然资源局,广发银行,土地交易信息(JKGT1),企业用户基本信息,统战部,高企认定或拟认定名单,商品房预售项目信息表,机动车信息表,厂企信息（网格）,<EOP>
法院,房号,名址库_门牌地址信息,组织机构代码信息,镇街2,农业银行,居住证业务有效表,高企认定或拟认定名单,农业农村局,外商实际投资情况,佛山市安置残疾人单位信息(JKCL1),自然资源局
法院,民族,企业用户基本信息,佛山市安置残疾人单位信息(JKCL1),工商联,自然资源局,企业基本信息,涉及职业危害作业场所,公有资产管理信息,农业银行,<EOP>,企业工法奖项信息
政数局,年检期限,自然资源局,违法违章受处罚企业信息,广发银行,科技局,组织机构代码变更信息,居住证业务有效表,财政直接支付信息(JKCZ2),土地交易信息(JKGT1),镇街2,名址库_门牌地址信息
金融办,有效期,土地交易信息(JKGT1),自然资源局,镇街2,<EOP>,广发银行,出租屋详细信息,科技局,居住证业务有效表,工商联,组织机构代码变更信息
镇街1,职业,佛山市安置残疾人单位信息(JKCL1),危险品仓库数据表,单位房屋产权信息表,企业工法奖项信息,外商实际投资情况,企业用户基本信息,暂住证业务表,农业银行,水费收集信息(包含企业用水信息),国税欠税信息
纪委,注销日期,违法违章受处罚企业信息,律师基本信息采集表,广发银行,组织机构代码变更信息,自然资源局,财政直接支付信息(JKCZ2),镇街6,建设工程规划许可证信息JKGH2,名址库_门牌地址信息,科技局
税务局,注销日期,律师基本信息采集表,厂企信息（网格）,镇街6,出租屋详细信息,违法违章受处罚企业信息,广发银行,自然资源局,组织机构代码变更信息,建设工程规划许可证信息JKGH2,水费收集信息(包含企业用水信息)
纪委,备注,自然资源局,商品房预售项目信息表,企业工法奖项信息,企业用户基本信息,流动人口表,法院,出租屋详细信息,统战部,高企认定或拟认定名单,广发银行
金融办,经营范围,自然资源局,土地交易信息(JKGT1),科技局,高新技术企业认定信息,高企认定或拟认定名单,广发银行,厂企信息（网格）,出租屋详细信息,纳税信用等级纳税人备案信息,镇街2
纪委,幢数,名址库_门牌地址信息,法院,法定代表人正式信息表,卫健局,内资企业设立登记公告数据,建设项目情况信息(JKJS3),组织机构代码信息,外商实际投资情况,高企认定或拟认定名单,失信被执行人信息（法人或其他组织）
检察院,地址,自然资源局,建设项目情况信息(JKJS3),广发银行,出租屋详细信息,商品房预售项目信息表,<EOP>,统战部,机动车信息表,镇街2,企业基本信息
金融办,更新时间,自然资源局,镇街2,土地交易信息(JKGT1),工商联,流动人口注销信息,涉及职业危害作业场所,企业用户基本信息,组织机构代码信息,组织机构代码变更信息,<EOP>
统战部,成立日期,自然资源局,高新技术企业认定信息,广发银行,社会团体信息(JKMZ2),建设项目情况信息(JKJS3),违法违章受处罚企业信息,人口基础信息表,土地交易信息(JKGT1),水费收集信息(包含企业用水信息),科技局
气象局,区域,自然资源局,机动车信息表,名址库_门牌地址信息,商品房预售项目信息表,<EOP>,企业用户基本信息,企业工法奖项信息,法院,广发银行,统战部
宣传部,法定代表人,建设项目情况信息(JKJS3),自然资源局,高新技术企业认定信息,居住证业务有效表,违法违章受处罚企业信息,（市经信）广东省名牌产品,组织机构代码变更信息,水费收集信息(包含企业用水信息),律师基本信息采集表,科技局
金融办,项目编号,土地交易信息(JKGT1),名址库_门牌地址信息,镇街2,外国人入境就业信息(JKRS6),流动人口注销信息,高企认定或拟认定名单,自然资源局,组织机构代码信息,失信被执行人信息（法人或其他组织）,内资企业设立登记公告数据
发改局,出生日期,企业工法奖项信息,企业用户基本信息,佛山市安置残疾人单位信息(JKCL1),农业银行,农业农村局,公有资产管理信息,幼儿园,涉及职业危害作业场所,外商实际投资情况,工商联
镇街3,车牌号码,企业工法奖项信息,农业银行,农业农村局,危险品仓库数据表,单位房屋产权信息表,企业用户基本信息,公有资产管理信息,商品房预售项目信息表,统战部,机动车信息表
法院,回执编号,企业工法奖项信息,农业农村局,农业银行,幼儿园,佛山市安置残疾人单位信息(JKCL1),外商实际投资情况,涉及职业危害作业场所,居住证业务有效表,公有资产管理信息,名址库_门牌地址信息
法院,所属区域,自然资源局,广发银行,镇街2,出租屋详细信息,组织机构代码变更信息,土地交易信息(JKGT1),组织机构代码信息,建设项目情况信息(JKJS3),镇街6,违法违章受处罚企业信息
法院,欠税税种,组织机构代码变更信息,建设项目情况信息(JKJS3),组织机构代码信息,律师基本信息采集表,镇街2,镇街7,自然资源局,居住证业务有效表,科技局,镇街6
法院,车牌类型,居住证业务有效表,农业银行,佛山市安置残疾人单位信息(JKCL1),农业农村局,幼儿园,外商实际投资情况,企业工法奖项信息,公有资产管理信息,工商联,组织机构代码信息
人才办,职位,居住证业务有效表,幼儿园,涉及职业危害作业场所,自然资源局,流动人口注销信息,工商联,佛山市安置残疾人单位信息(JKCL1),公有资产管理信息,律师基本信息采集表,流动人口表
人才办,数据来源,居住证业务有效表,幼儿园,公有资产管理信息,（市经信）广东省名牌产品,农业银行,流动人口注销信息,组织机构代码信息,外国人入境就业信息(JKRS6),佛山市安置残疾人单位信息(JKCL1),科技局
金融办,负责人,土地交易信息(JKGT1),自然资源局,机动车信息表,出租屋详细信息,高企认定或拟认定名单,镇街2,科技局,<EOP>,个人基本信息,工商联
人才办,入住日期,居住证业务有效表,农业银行,公有资产管理信息,幼儿园,佛山市安置残疾人单位信息(JKCL1),自然资源局,企业用户基本信息,企业工法奖项信息,工商联,涉及职业危害作业场所
纪委,入住日期,企业工法奖项信息,企业用户基本信息,农业银行,名址库_门牌地址信息,农业农村局,公有资产管理信息,佛山市安置残疾人单位信息(JKCL1),商品房预售项目信息表,单位房屋产权信息表,危险品仓库数据表
政数局,提交时间,企业工法奖项信息,名址库_门牌地址信息,组织机构代码信息,高企认定或拟认定名单,法院,企业用户基本信息,内资企业设立登记公告数据,卫健局,自然资源局,农业银行
法院,备注,自然资源局,流动人口表,高企认定或拟认定名单,<EOP>,土地交易信息(JKGT1),律师基本信息采集表,企业用户基本信息,企业基本信息,涉及职业危害作业场所,出租屋详细信息
税务局,附件名称,卫健局,失信被执行人信息（法人或其他组织）,出租屋详细信息,建设项目情况信息(JKJS3),法院,工商开业登记信息,厂企信息（网格）,水费收集信息(包含企业用水信息),外国人入境就业信息(JKRS6),镇街7
金融办,地址,土地交易信息(JKGT1),镇街2,出租屋详细信息,自然资源局,机动车信息表,广发银行,单位房屋产权信息表,<EOP>,名址库_门牌地址信息,城管局
税务局,更新时间,自然资源局,厂企信息（网格）,失信被执行人信息（法人或其他组织）,镇街2,流动人口注销信息,道路运输经营信息采集表,组织机构代码变更信息,社会团体信息(JKMZ2),广发银行,出租屋详细信息
法院,受理单位,自然资源局,广发银行,违法违章受处罚企业信息,镇街2,居住证业务有效表,科技局,土地交易信息(JKGT1),组织机构代码变更信息,建设项目情况信息(JKJS3),组织机构代码信息
行政服务中心,负责人,自然资源局,广发银行,机动车信息表,违法违章受处罚企业信息,危险品仓库数据表,单位房屋产权信息表,人口基础信息表,商品房预售项目信息表,财政直接支付信息(JKCZ2),土地交易信息(JKGT1)
行政服务中心,产权证号,自然资源局,名址库_门牌地址信息,高企认定或拟认定名单,广发银行,厂企信息（网格）,违法违章受处罚企业信息,律师基本信息采集表,商品房预售项目信息表,<EOP>,农业农村局
行政服务中心,登记注册类型,建设项目情况信息(JKJS3),自然资源局,广发银行,组织机构代码变更信息,违法违章受处罚企业信息,水费收集信息(包含企业用水信息),财政直接支付信息(JKCZ2),镇街7,律师基本信息采集表,（市经信）广东省名牌产品
政数局,职务,自然资源局,企业用户基本信息,佛山市安置残疾人单位信息(JKCL1),涉及职业危害作业场所,<EOP>,工商联,名址库_门牌地址信息,企业工法奖项信息,高企认定或拟认定名单,组织机构代码变更信息
行政服务中心,街路巷,企业工法奖项信息,自然资源局,农业农村局,统战部,名址库_门牌地址信息,商品房预售项目信息表,企业用户基本信息,机动车信息表,违法违章受处罚企业信息,危险品仓库数据表
发改局,评定日期,建设项目情况信息(JKJS3),组织机构代码变更信息,违法违章受处罚企业信息,农业农村局,财政直接支付信息(JKCZ2),镇街7,镇街2,镇街6,企业工法奖项信息,外商实际投资情况
政数局,投资者名称,自然资源局,厂企信息（网格）,广发银行,出租屋详细信息,组织机构代码变更信息,违法违章受处罚企业信息,土地交易信息(JKGT1),高企认定或拟认定名单,道路运输经营信息采集表,建设项目情况信息(JKJS3)
